account_id,sap_cd,account_nm_cn,store_cd,店仓名称,매장인원수,임차료 ,수수료율,인테리어,평균급여,보험율, bonus(매출기준%),Store Area,Open date,Closed date,Open Month,Amortization end Month,Closed Month,Store Type,Trade Zone ,Remodeling Date,Remodeling end Month
D009,8000013,南宁市米雷商贸有限责任公司,CN5441,ML 南宁 宜家荟聚,7,"184,800.00",0.15,"38,500.00","7,676.13",0.13,0.04,149,2021-10-29,2022-11-29,202110,202310,202211,FP,F2,,202310
D001,8000015,上海凌博商贸有限公司,CN5439,ML 合肥 首创奥莱 FO,7,"35,439.44",0.12,"20,833.33","4,057.81",0.2,0.03,228,2021-11-20,,202111,202311,,FO,O2,,202311
D026,8000001,深圳市普洛狮贸易有限公司,CN5417,ML 珠海 富华里,8,"65,450.00",0.16,"39,416.67","9,678.56",0.05,0.03,223,2021-10-01,,202110,202310,,FP,F2,2025-08-16,202708
D026,8000001,深圳市普洛狮贸易有限公司,CN5415,ML 深圳 深业上城,8,"88,052.00",0.18,"39,250.00","11,310.60",0.05,0.03,228.02,2021-12-05,,202112,202312,,FP,F1,2025-05-02,202705
D026,8000001,深圳市普洛狮贸易有限公司,CN5414,ML 珠海 华发商都,8,"96,854.00",0.18,"38,333.33","8,938.73",0.06,0.03,232,2021-09-30,,202109,202309,,FP,F2,2025-04-30,202704
D063,8000270,南宁市菲诺电子科技有限公司,CN5413,ML 南宁 西乡塘安吉万达,5,"54,702.60",0,"22,916.67","7,160.27",0.14,0.01,139.4,2021-10-01,,202110,202310,,FP,F3,,202310
D028,8000004,厦门百轮服饰有限公司,CN5411,ML 泉州 浦西万达,10,"129,078",0,"27,083.33",5000,0.21,0.03,141,2021-10-01,,202110,202310,,FP,F2,2022-09-16,202409
D028,8000004,厦门百轮服饰有限公司,CN5410,MM 福州 东二环泰禾,8,"141,512",0,"27,083.33",5000,0.21,0.03,338.6,2021-09-30,,202109,202309,,FP,F3,,202309
D028,8000004,厦门百轮服饰有限公司,CN5408,ML 福州 东百,8,"129,744.04",0.24,"27,083.33",5000,0.21,0.03,153.66,2021-09-30,,202109,202309,,FP,F3,,202309
D027,8000003,常春藤(广州)投资有限公司,CN5407,ML 广州 维多利广场,6,"367,686.00",0.16,"29,873.15","3,818.85",0.24,0.04,170,2021-10-01,2023-05-25,202110,202310,202305,FP,F2,,202310
D032,8000002,深圳有盈贸易有限公司,CN5406,ML 深圳 龙华壹方城,9,"128,380.00",0.12,"29,180.93","5,215.70",0.25,0.04,160.7,2021-10-10,,202110,202310,,FP,F2,2025-09-27,202709
D032,8000002,深圳有盈贸易有限公司,CN5405,ML 深圳 卓悦中心,8,"170,800.00",0.13,"35,712.95","5,215.70",0.25,0.04,169.2,2021-09-25,,202109,202309,,FP,F2,,202309
D011,8000009,成都市宝康服饰商贸有限公司,CN5404,ML 德阳 洋洋百货,6,"76,500.00",0.14,"35,303.35","6,900.00",0.23,0.03,193,2021-10-01,,202110,202310,,FP,F2,2025-07-31,202707
D011,8000009,成都市宝康服饰商贸有限公司,CN5403,ML 成都 春熙茂业,8,"240,000.00",0.15,"55,000.00","6,900.00",0.23,0.03,200,2021-10-01,,202110,202310,,FP,F2,2025-12-24,202712
D031,8000010,成都莱恒商贸有限公司,CN5446,ML 拉萨 神力时代,5,"79,000.00",0,"22,916.67","9,480.88",0.16,0.04,122,2021-11-11,,202111,202311,,FP,F3,,202311
D011,8000009,成都市宝康服饰商贸有限公司,CN5436,ML 宜宾 万达,7,"51,411.55",0,"36,000.00","6,900.00",0.23,0.03,170,2021-10-26,,202110,202310,,FP,F2,2025-07-25,202707
D012,8000007,杭州宇振商业有限公司,CN5381,ML 杭州 滨江宝龙城市广场,4,"93,845.00",0.18,"22,916.67","3,877.66",0.16,0.04,158,2021-09-30,,202109,202309,,FP,F4,,202309
D012,8000007,杭州宇振商业有限公司,CN5376,ML 杭州 萧山银隆百货,4,"111,514.81",0.25,"28,129.75","3,936.17",0.19,0.04,150,2023-10-01,,202310,202509,,FP,F3,,202509
D012,8000007,杭州宇振商业有限公司,CN5375,ML 淮北 万达,11,"92,880.00",0,"22,916.67","6,522.17",0.1,0.02,227,2021-09-19,,202109,202309,,FP,F3,,202309
D012,8000007,杭州宇振商业有限公司,CN5374,ML 蚌埠 银泰城,7,"76,698.63",0.17,"22,916.67","6,733.69",0.1,0.02,130,2021-09-19,,202109,202309,,FP,F3,,202309
D012,8000007,杭州宇振商业有限公司,CN5373,ML 温州 瑞安吾悦,4,"80,320.80",0,"22,916.67","3,762.93",0.19,0.04,157,2021-09-17,,202109,202309,,FP,F3,,202309
D012,8000007,杭州宇振商业有限公司,CN5380,ML 宁波 鄞州印象城,4,"81,657.60",0.18,"22,916.67","3,491.02",0.2,0.04,155,2021-10-02,,202110,202310,,FP,F3,,202310
D012,8000007,杭州宇振商业有限公司,CN5379,ML 杭州 奥体印象城,4,"73,128.00",0.12,"22,916.67","3,968.33",0.19,0.04,290,2021-09-30,,202109,202309,,FP,F3,,202309
D012,8000007,杭州宇振商业有限公司,CN5378,ML 杭州 超山百联 FO,5,"113,141.90",0.15,"20,833.33","4,938.28",0.17,0.04,243,2021-09-29,,202109,202309,,FO,O1,,202309
D012,8000007,杭州宇振商业有限公司,CN5377,ML 嘉兴 海宁银泰城,5,"136,683.99",0.22,"22,916.67","3,666.74",0.19,0.03,167,2021-10-01,,202110,202310,,FP,F3,,202310
D003,8000014,依梵(上海)品牌管理有限公司,CN5370,ML 苏州 太仓万达,6,"111,775.00",0,"27,731.50",5500,0.2,0.04,135,2022-11-18,,202211,202411,,FP,F3,,202411
D003,8000014,依梵(上海)品牌管理有限公司,CN5368,ML 无锡 恒隆,9,"115,830.00",0.19,"41,666.67",5500,0.19,0.04,115,2021-10-01,,202110,202310,,FP,H,2024-09-30,202609
D001,8000015,上海凌博商贸有限公司,CN5358,ML 南京 砂之船奥莱一店 FO,8,"76,808.48",0.15,"20,833.33","4,745.17",0.2,0.03,208,2021-09-28,,202109,202309,,FO,O1,,202309
D048,8000181,长沙市珀御商贸有限公司,CN5330,ML 衡阳 蒸湘万达,6,"68,000.00",0,"35,416.67","4,000.00",0.24,0.04,165.82,2021-09-04,,202109,202309,,FP,F3,2025-09-28,202709
D001,8000015,上海凌博商贸有限公司,CN5329,ML 合肥 高新银泰城,5,"19,964.63",0,"22,916.67","3,027.42",0.23,0.03,150,2021-09-29,,202109,202309,,FP,F4,,202309
D019,8000005,厦门时韫商贸有限公司,CN5473,ML 厦门 SM广场一期,11,"178,019.00",0.15,"39,270.00","6,411.17",0.14,0.03,189,2021-11-20,,202111,202311,,FP,F2,2025-07-15,202707
D003,8000014,依梵(上海)品牌管理有限公司,CN5467,ML 无锡 苏宁,6,"71,450.00",0.17,"29,589.00",5500,0.19,0.04,129,2021-12-24,,202112,202312,,FP,F3,,202312
D028,8000004,厦门百轮服饰有限公司,CN5466,ML 莆田 城厢区万达,7,"106,607.20",0,"22,916.67",5000,0.21,0.03,168,2021-11-20,,202111,202311,,FP,F3,,202311
D048,8000181,长沙市珀御商贸有限公司,CN5463,MM 长沙 步步高星城天地,5,"16,637.35",0.1,"40,000.00","4,000.00",0.24,0.04,290,2022-05-01,,202205,202404,,FP,F4,,202404
D063,8000270,南宁市菲诺电子科技有限公司,CN5326,ML 南宁 五象万象汇,3,"26,250.00",0.1,"22,916.67","6,279.73",0.15,0.04,188.86,2021-09-05,,202109,202309,,FP,F4,,202309
D012,8000007,杭州宇振商业有限公司,CN5382,ML 金华 义乌之心,6,"98,280.00",0.2,"27,083.33","3,629.08",0.26,0.04,126,2021-10-01,,202110,202310,,FP,F2,,202310
D001,8000015,上海凌博商贸有限公司,CN5500,ML 连云港 利群,5,"27,937.13",0.15,"22,916.67","4,371.51",0.25,0.03,239,2021-12-22,,202112,202312,,FP,F4,,202312
D003,8000014,依梵(上海)品牌管理有限公司,CN5503,ML 南通 如皋吾悦,8,"57,240.00",0.18,"29,727.00",5500,0.21,0.04,162,2021-12-28,,202112,202312,,FP,F3,,202312
D019,8000005,厦门时韫商贸有限公司,CN5400,ML 厦门 集美世茂,5,"33,314.00",0.09,"22,916.67","5,380.68",0.18,0.03,238,2021-10-23,,202110,202310,,FP,F4,,202310
D072,8000385,云南恒磐商贸有限公司,CN5399,ML 曲靖 摩尔购物中心,6,"38,800.00",0,"22,916.67","3,620.20",0.29,0.03,151,2021-09-30,,202109,202309,,FP,F3,,202309
D001,8000015,上海凌博商贸有限公司,CN5494,ML 上海 文峰,5,"61,072.10",0.22,"22,916.67","6,253.53",0.26,0.03,172,2021-12-21,,202112,202312,,FP,F4,,202312
D019,8000005,厦门时韫商贸有限公司,CN5227,ML 厦门 中华城,5,"70,976.00",0.16,"22,916.67","4,327.52",0.2,0.03,171.85,2021-07-09,,202107,202307,,FP,F3,,202307
D001,8000015,上海凌博商贸有限公司,CN5234,ML 常熟 印象城,6,"55,513.13",0.15,"28,243.38","5,620.39",0.22,0.03,145,2021-07-17,,202107,202307,,FP,F2,2025-07-25,202707
D012,8000007,杭州宇振商业有限公司,CN5224,ML 绍兴 银泰城,7,"270,677.00",0.25,"48,640.64","2,682.91",0.3,0.04,211,2021-08-13,,202108,202308,,FP,F2,2025-09-30,202709
D027,8000003,常春藤(广州)投资有限公司,CN5490,ML 广州 万国奥莱 FO,16,"436,590.00",0.14,"50,679.97","3,760.05",0.24,0.04,270,2021-12-05,,202112,202312,,FO,O1,2025-09-30,202709
D027,8000003,常春藤(广州)投资有限公司,CN5507,ML 佛山 岭南站,7,"88,834.00",0.13,"47,606.99","3,414.92",0.24,0.04,175,2022-01-01,,202201,202401,,FP,F2,2025-08-27,202708
D063,8000270,南宁市菲诺电子科技有限公司,CN5192,ML 南宁 会展航洋城,7,"184,800.00",0.15,"38,500.00","7,676.13",0.13,0.04,150,2021-06-25,,202106,202306,,FP,F2,2024-09-21,202609
D063,8000270,南宁市菲诺电子科技有限公司,CN5191,ML 桂林 微笑堂,3,"31,907.24",0.15,"22,916.67","7,238.21",0.14,0.01,156.5,2021-06-05,,202106,202306,,FP,F4,,202306
D027,8000003,常春藤(广州)投资有限公司,CN5182,ML 深圳 海岸城,7,"113,400.00",0.15,"58,333.33","3,117.71",0.24,0.04,179,2021-10-01,,202110,202310,,FP,F2,2025-06-20,202706
D027,8000003,常春藤(广州)投资有限公司,CN5181,ML 广州 东方宝泰,4,"79,101.00",0.14,"35,816.46","3,718.15",0.24,0.04,169,2021-06-12,,202106,202306,,FP,F3,,202306
D012,8000007,杭州宇振商业有限公司,CN5493,ML 杭州 萧山银泰百货,4,"83,535.00",0.24,"22,916.67","3,689.96",0.18,0.04,142,2021-12-18,,202112,202312,,FP,F3,,202312
D003,8000014,依梵(上海)品牌管理有限公司,CN5323,ML 苏州 比斯特奥莱 FO,16,"242,700.00",0.17,"20,833.33",5500,0.16,0.04,154,2021-08-04,,202108,202308,,FO,O1,2024-02-01,202601
D072,8000385,云南恒磐商贸有限公司,CN5524,ML 大理白族自治 泰业城,7,"85,000.00",0,"27,083.33","5,620.78",0.19,0.03,130,2021-12-25,,202112,202312,,FP,F2,,202312
D001,8000015,上海凌博商贸有限公司,CN5505,ML 南通 海安文峰,6,"91,636.12",0.17,"22,916.67","5,105.91",0.23,0.03,223,2021-12-24,,202112,202312,,FP,F3,,202312
D001,8000015,上海凌博商贸有限公司,CN5501,ML 淮安 水渡口万达,5,"66,300.00",0,"22,916.67","5,308.41",0.25,0.03,178,2022-01-25,,202201,202401,,FP,F3,,202401
D001,8000015,上海凌博商贸有限公司,CN5502,ML 泰州 金鹰,5,"32,599.24",0.16,"22,916.67","4,457.57",0.26,0.03,156,2022-01-08,,202201,202401,,FP,F3,2023-08-31,202508
D001,8000015,上海凌博商贸有限公司,CN5496,ML 南京 商厦,5,"14,666.56",0.17,"22,916.67","2,951.37",0.25,0.03,147,2021-12-24,,202112,202312,,FP,F4,,202312
D001,8000015,上海凌博商贸有限公司,CN5492,ML 南京 建邺金鹰,6,"81,000.03",0.2,"48,181.79","5,163.74",0.22,0.03,224,2021-12-05,,202112,202312,,FP,F2,2024-09-04,202609
D012,8000007,杭州宇振商业有限公司,CN5510,ML 杭州 银泰武林总店C馆,6,"267,141.87",0.27,"29,166.67","3,224.82",0.23,0.04,193,2021-12-24,,202112,202312,,FP,F1,2025-05-01,202705
D001,8000015,上海凌博商贸有限公司,CN5489,ML 芜湖 镜湖万达,6,"75,650.00",0,"22,916.67","4,606.45",0.22,0.03,156,2021-12-07,,202112,202312,,FP,F3,,202312
D027,8000003,常春藤(广州)投资有限公司,CN5509,ML 东莞 长安万科,6,"71,974.95",0.13,"33,478.67","4,298.44",0.24,0.04,213,2022-01-01,,202201,202401,,FP,F3,,202401
D001,8000015,上海凌博商贸有限公司,CN5442,ML 南通 建设路文峰,7,"168,210.38",0.2,"27,083.33","5,211.59",0.23,0.03,232,2021-12-24,,202112,202312,,FP,F3,,202312
D026,8000001,深圳市普洛狮贸易有限公司,CN5440,ML 深圳 华强茂业,8,"88,054.00",0.17,"39,833.33","8,709.77",0.06,0.03,152.16,2021-11-20,,202111,202311,,FP,F2,,202311
D048,8000181,长沙市珀御商贸有限公司,CN5438,ML 长沙 友阿奥莱 FO,8,"84,584.70",0.1,"39,666.67","4,200.00",0.24,0.04,250,2021-11-12,,202111,202311,,FO,O1,,202311
D012,8000007,杭州宇振商业有限公司,CN5189,ML 合肥 步行街百盛,9,"107,100.00",0.15,"40,017.00","6,302.28",0.12,0.02,192,2021-09-16,,202109,202309,,FP,F3,2025-09-10,202709
D012,8000007,杭州宇振商业有限公司,CN5188,ML 台州 温岭银泰城,5,"115,921.83",0.23,"27,083.33","3,482.40",0.16,0.04,132,2021-06-18,,202106,202306,,FP,F2,,202306
D012,8000007,杭州宇振商业有限公司,CN5167,ML 嘉兴 八佰伴,9,"244,551.25",0.19,"57,904.89","3,052.89",0.27,0.04,188,2021-05-01,,202105,202305,,FP,F2,2025-07-05,202707
D001,8000015,上海凌博商贸有限公司,CN5504,ML 南通 海门文峰,6,"49,281.91",0.14,"22,916.67","4,530.24",0.25,0.03,197,2021-12-24,,202112,202312,,FP,F3,,202312
D012,8000007,杭州宇振商业有限公司,CN5187,ML 杭州 庆春银泰百货,5,"195,493.87",0.3,"22,916.67","4,335.59",0.16,0.03,153,2021-07-30,,202107,202307,,FP,F3,,202307
D012,8000007,杭州宇振商业有限公司,CN5186,ML 嘉兴 南湖天地,4,"45,600.00",0.18,"22,916.67","3,290.21",0.2,0.04,148,2021-06-19,,202106,202306,,FP,F3,,202306
D012,8000007,杭州宇振商业有限公司,CN5184,ML 宁波 万象城,5,"57,920.00",0.18,"27,083.33","2,973.82",0.19,0.04,151,2021-05-29,,202105,202305,,FP,F2,,202305
D012,8000007,杭州宇振商业有限公司,CN5183,ML 温州 万象城,7,"131,026.50",0.19,"41,014.76","3,547.73",0.15,0.04,192,2021-05-28,,202105,202305,,FP,F1,2025-04-03,202704
D026,8000001,深圳市普洛狮贸易有限公司,CN5416,ML 深圳 来福士,8,"90,708.28",0.15,"39,666.67","10,082.80",0.05,0.03,0,2021-10-01,,202110,202310,,FP,F3,2022-06-15,202406
D028,8000004,厦门百轮服饰有限公司,CN5409,ML 福州 高新万达 FO,4,"48,773.80",0,"20,833.33",5000,0.21,0.03,197.96,2021-09-30,2023-07-31,202109,202309,202307,FO,O3,,202309
D011,8000009,成都市宝康服饰商贸有限公司,CN5402,ML 泸州 万象汇,5,"86,000.00",0.18,"34,200.00","5,900.00",0.27,0.03,166,2021-10-01,,202110,202310,,FP,F2,2025-09-30,202709
D048,8000181,长沙市珀御商贸有限公司,CN5397,ML 常德 武陵万达,9,"94,420.00",0,"40,000.00","4,000.00",0.24,0.04,190,2021-09-21,,202109,202309,,FP,F2,2025-05-01,202705
D048,8000181,长沙市珀御商贸有限公司,CN5395,ML 永州 万达,5,"58,980.00",0,"40,000.00","4,000.00",0.24,0.04,176.47,2021-09-17,,202109,202309,,FP,F3,,202309
D011,8000009,成都市宝康服饰商贸有限公司,CN5522,ML 成都 仁和新城,5,"80,400.00",0.16,"36,000.00","5,900.00",0.27,0.03,160,2022-01-25,,202201,202401,,FP,F2,,202401
D001,8000015,上海凌博商贸有限公司,CN5523,ML 上海 静安大融城,5,"24,304.37",0.15,"22,916.67","5,636.16",0.27,0.03,150,2022-01-01,,202201,202401,,FP,F4,,202401
D048,8000181,长沙市珀御商贸有限公司,CN5209,ML 长沙 荟聚宜家,5,"54,900.00",0,"25,416.67","4,000.00",0.24,0.04,104.2,2021-07-02,,202107,202307,,FP,F3,,202307
D048,8000181,长沙市珀御商贸有限公司,CN5208,ML 怀化 万达,5,"72,640.00",0,"37,833.33","4,000.00",0.24,0.04,160,2022-05-28,,202205,202405,,FP,F3,,202405
D072,8000385,云南恒磐商贸有限公司,CN5207,ML 昆明 同德,9,"82,000.00",0.15,"27,083.33","4,190.08",0.25,0.03,121.4,2021-06-16,,202106,202306,,FP,F2,2024-10-01,202610
D001,8000015,上海凌博商贸有限公司,CN5205,ML 上海 北外滩来福士,5,"29,483.93",0.14,"38,454.36","6,215.50",0.27,0.03,145,2021-07-09,,202107,202307,,FP,F3,2023-09-29,202509
D001,8000015,上海凌博商贸有限公司,CN5204,ML 马鞍山 八佰伴,5,"20,312.95",0.14,"22,916.67","3,372.03",0.24,0.03,178,2021-09-29,,202109,202309,,FP,F4,,202309
D001,8000015,上海凌博商贸有限公司,CN5202,ML 盐城 建军路金鹰,8,"212,605.86",0.2,"44,349.40","6,854.73",0.21,0.03,186,2021-06-01,,202106,202306,,FP,F2,2024-09-14,202609
D001,8000015,上海凌博商贸有限公司,CN5201,ML 盐城 聚龙湖金鹰,7,"171,534.35",0.17,"53,698.45","7,227.16",0.21,0.03,240,2021-06-01,,202106,202306,,FP,F2,2024-07-18,202607
D001,8000015,上海凌博商贸有限公司,CN5200,ML 南京 建邺吾悦,6,"81,000.03",0,"48,181.79","5,163.74",0.26,0.03,197.5,2021-09-10,2025-05-20,202109,202309,202505,FP,F4,,202309
D001,8000015,上海凌博商贸有限公司,CN5199,ML 常州 溧阳八佰伴,5,"32,689.60",0.14,"22,916.67","4,701.70",0.25,0.03,188,2021-05-21,,202105,202305,,FP,F3,,202305
D001,8000015,上海凌博商贸有限公司,CN5196,ML 镇江 八佰伴,6,"59,547.37",0.2,"30,403.53","4,957.73",0.23,0.03,128,2021-05-15,,202105,202305,,FP,F2,2025-05-01,202705
D031,8000010,成都莱恒商贸有限公司,CN5195,ML 拉萨 万达,6,"86,000.00",0,"34,500.00","9,316.90",0.18,0.04,156,2021-05-29,,202105,202305,,FP,F2,2024-09-13,202609
D072,8000385,云南恒磐商贸有限公司,CN5525,ML 昆明 西山万达,8,"89,950.00",0,"29,209.17","3,588.15",0.29,0.03,190,2022-01-17,,202201,202401,,FP,F2,2025-12-12,202712
D063,8000270,南宁市菲诺电子科技有限公司,CN5297,ML 桂林 七星高新万达,4,"49,953.05",0.16,"22,916.67","5,412.04",0.19,0.04,162,2021-07-31,,202107,202307,,FP,F3,,202307
D012,8000007,杭州宇振商业有限公司,CN5528,ML 安庆 新城吾悦,9,"86,400.00",0,"22,916.67","7,069.85",0.1,0.02,164,2022-01-15,,202201,202401,,FP,F3,,202401
D001,8000015,上海凌博商贸有限公司,CN5305,ML 淮南 新世界,6,"31,355.10",0.2,"42,873.37","3,944.27",0.22,0.03,182,2021-12-09,,202112,202312,,FP,F3,2024-09-01,202609
D012,8000007,杭州宇振商业有限公司,CN5304,ML 宁波 北仑银泰城,4,"116,600.00",0.18,"22,916.67","4,487.91",0.16,0.04,184,2021-09-01,,202109,202309,,FP,F3,,202309
D012,8000007,杭州宇振商业有限公司,CN5520,ML 阜阳 时代广场,7,"45,782.85",0.15,"22,916.67","6,107.01",0.1,0.02,182,2021-12-24,,202112,202312,,FP,F4,,202312
D012,8000007,杭州宇振商业有限公司,CN5519,ML 阜阳 颍州万达,11,"103,200.00",0,"22,916.67","6,478.43",0.1,0.02,143,2021-12-19,,202112,202312,,FP,F3,,202312
D063,8000270,南宁市菲诺电子科技有限公司,CN5255,ML 桂林 万象城,6,"33,120.00",0.12,"36,225.00","7,405.23",0.14,0.04,168.4,2021-07-24,,202107,202307,,FP,F2,2025-07-01,202707
D020,8000011,江西朝明潮贸易有限公司,CN5532,ML 南昌 百盛B馆,6,"58,962.76",0.2,"30,363.03",4000,0.2,0.03,190,2022-01-15,,202201,202401,,FP,F3,2025-05-01,202705
D020,8000011,江西朝明潮贸易有限公司,CN5302,ML 吉安 天虹,5,"120,175.04",0.206,"33,499.28",4000,0.2,0.03,271.38,2021-08-07,,202108,202308,,FP,F3,,202308
D011,8000009,成都市宝康服饰商贸有限公司,CN5282,ML 成都 苏宁 FO,4,"38,397.03",0.135,"30,750.00","5,900.00",0.27,0.03,176.78,2021-08-05,,202108,202308,,FO,O3,,202308
D001,8000015,上海凌博商贸有限公司,CN5299,ML 宿迁 金鹰,8,"68,645.20",0.17,"22,916.67","3,577.88",0.22,0.03,148.7,2021-08-01,,202108,202308,,FP,F3,,202308
D026,8000001,深圳市普洛狮贸易有限公司,CN5268,ML 深圳 海雅缤纷城,5,"86,870.00",0.15,"39,833.33","8,044.62",0.06,0.03,150,2021-08-13,,202108,202308,,FP,F2,,202308
D011,8000009,成都市宝康服饰商贸有限公司,CN5284,ML 成都 群光广场,6,"96,797.94",0.165,"33,480.00","5,900.00",0.27,0.03,172,2021-07-30,,202107,202307,,FP,F2,2024-04-26,202604
D012,8000007,杭州宇振商业有限公司,CN5279,ML 杭州 城西银泰百货,5,"188,080.66",0.28,"27,083.33","4,781.44",0.13,0.03,156,2021-07-23,,202107,202307,,FP,F2,,202307
D014,8000006,重庆渲格商贸有限公司,CN5303,ML 重庆 万州万达,6,"90,000.00",0,"27,083.33","1,600.00",0.3,0.04,126,2021-08-08,,202108,202308,,FP,F2,2024-11-30,202611
D003,8000014,依梵(上海)品牌管理有限公司,CN5529,ML 苏州 昆山九方,6,"79,530.00",0.16,"34,659.00",5500,0.2,0.04,181,2022-01-16,,202201,202401,,FP,F2,2025-09-30,202709
D014,8000006,重庆渲格商贸有限公司,CN5300,ML 重庆 北城天街,8,"230,000.00",0.19,"29,166.67","1,600.00",0.3,0.04,237,2021-08-01,,202108,202308,,FP,F1,2024-05-31,202605
D027,8000003,常春藤(广州)投资有限公司,CN5248,ML 深圳 龙岗万达,4,"28,963.48",0,"35,429.33","4,303.67",0.24,0.04,224.7,2021-09-17,,202109,202309,,FP,F4,,202309
D063,8000270,南宁市菲诺电子科技有限公司,CN5444,ML 柳州 五星商业大厦,7,"113,646.89",0.15,"33,320.00","7,253.42",0.14,0.04,167,2021-10-29,,202110,202310,,FP,F2,2025-05-31,202705
D012,8000007,杭州宇振商业有限公司,CN5527,ML 合肥 滨湖世纪金源,7,"45,983.84",0.15,"31,249.50","6,396.41",0.12,0.02,158,2022-01-14,,202201,202401,,FP,F3,2023-09-16,202509
D012,8000007,杭州宇振商业有限公司,CN5165,ML 湖州 浙北大厦,5,"150,291.83",0.2,"30,948.03","4,392.20",0.17,0.04,146,2021-05-01,,202105,202305,,FP,F2,2024-09-20,202609
D012,8000007,杭州宇振商业有限公司,CN5164,ML 宿州 埇桥万达,7,"79,945.00",0,"22,916.67","6,763.43",0.1,0.02,223,2021-05-01,,202105,202305,,FP,F4,,202305
D027,8000003,常春藤(广州)投资有限公司,CN5163,ML 广州 白云万达,5,"74,498.00",0,"41,275.35","3,471.83",0.24,0.04,163,2021-05-01,,202105,202305,,FP,F3,2022-01-01,202401
D027,8000003,常春藤(广州)投资有限公司,CN5162,ML 广州 正佳,16,"1,343,980.00",0.16,"68,333.33","3,586.68",0.24,0.04,345,2021-05-01,,202105,202305,,FP,F1,2025-09-30,202709
D012,8000007,杭州宇振商业有限公司,CN5294,ML 合肥 砂之船奥莱 FO,11,"98,015.33",0.15,"20,833.33","6,800.29",0.1,0.02,193,2021-07-23,,202107,202307,,FO,O2,,202307
D001,8000015,上海凌博商贸有限公司,CN5175,ML 淮安 新亚,9,"175,373.90",0.21,"50,976.84","5,590.78",0.2,0.03,205,2021-05-01,,202105,202305,,FP,F2,2024-08-24,202608
D001,8000015,上海凌博商贸有限公司,CN5174,ML 常州 新北万达,6,"67,653.69",0,"22,916.67","3,882.44",0.26,0.03,115,2021-05-01,,202105,202305,,FP,F3,,202305
D003,8000014,依梵(上海)品牌管理有限公司,CN5172,ML 无锡 荟聚,6,"117,973.00",0.18,"29,445.00",5500,0.19,0.04,137.2,2021-04-30,,202104,202304,,FP,F2,,202304
D019,8000005,厦门时韫商贸有限公司,CN5171,ML 福州 清昌万达,7,"85,181.00",0,"33,300.00","5,572.60",0.16,0.03,172.2,2021-05-01,,202105,202305,,FP,F2,2025-04-02,202704
D026,8000001,深圳市普洛狮贸易有限公司,CN5170,ML 深圳 布吉万象汇,8,"89,889.00",0.16,"39,666.67","8,518.97",0.06,0.03,166,2021-05-01,,202105,202305,,FP,F2,2025-06-20,202706
